file_name,PA_length,PA_diameter,Node_nb,SA_nb,SA_average,SA_int,TA_nb,TA_average,TA_int,QA_nb,Sp_nb,SA,SA_length,node,TA_nb,Sp_nb,SA_int,TA,TA_length,QA_nb,Sp_nb,TA_int,QA,QA_length,Sp_nb,QA_int
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA2,3.86,2,2,8,0.67,SA2_TA1,0.74,0,3,1.16,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA2,3.86,2,2,8,0.67,SA2_TA2,0.76,0,0,1.53,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA3,3.78,3,2,10,0.77,SA3_TA1,0.97,0,3,1.01,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA3,3.78,3,2,10,0.77,SA3_TA2,0.62,0,0,1.73,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA4,3.26,4,2,10,1.12,SA4_TA1,0.85,0,3,0.97,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA4,3.26,4,2,10,1.12,SA4_TA2,0.66,0,4,1.48,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA5,3.66,5,2,9,0.1,SA5_TA1,0.77,0,4,0.95,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA5,3.66,5,2,9,0.1,SA5_TA2,0.9,0,4,1.45,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA6,2.77,6,1,7,1.6,SA6_TA1,0.66,0,2,0.79,NV,NV,NV,NV
CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA7,2.85,7,2,5,0.73,SA7_TA1,0.52,0,0,0.48,NV,NV,NV,NV
