file_name,PA_length,PA_diameter,Node_nb,SA_nb,SA_average,SA_int,TA_nb,TA_average,TA_int,QA_nb,Sp_nb,SA,SA_length,node,TA_nb,Sp_nb,SA_int,TA,TA_length,QA_nb,Sp_nb,TA_int,QA,QA_length,Sp_nb,QA_int
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA3,9.12,3,3,0,1.71,SA3_TA3,1.39,0,0,5.02,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA4,10.65,3,5,15,0.12,SA4_TA1,3.17,0,4,0.26,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA4,10.65,3,5,15,0.12,SA4_TA2,3.16,0,4,1.25,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA4,10.65,3,5,15,0.12,SA4_TA3,2.53,0,3,2.92,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA4,10.65,3,5,15,0.12,SA4_TA4,2.31,0,1,4.39,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA4,10.65,3,5,15,0.12,SA4_TA5,1.9,0,3,5.75,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA5,9.12,3,3,0,0.12,SA5_TA1,2.55,0,3,2.21,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA5,9.12,3,3,0,0.12,SA5_TA2,1.08,0,2,3.76,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA5,9.12,3,3,0,0.12,SA5_TA3,1.39,0,0,5.02,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA6,10.65,3,5,15,0.12,SA6_TA1,3.17,0,4,0.26,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA6,10.65,3,5,15,0.12,SA6_TA2,3.16,0,4,1.25,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA6,10.65,3,5,15,0.12,SA6_TA3,2.53,0,3,2.92,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA6,10.65,3,5,15,0.12,SA6_TA4,2.31,0,1,4.39,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA6,10.65,3,5,15,0.12,SA6_TA5,1.9,0,3,5.75,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA7,11.45,4,3,15,0.33,SA7_TA1,3.15,0,5,1.62,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA7,11.45,4,3,15,0.33,SA7_TA2,1.97,0,3,3.89,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA7,11.45,4,3,15,0.33,SA7_TA3,2.08,0,2,5.19,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA8,10.4,5,4,18,2.66,SA8_TA1,2.13,0,3,1.33,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA8,10.4,5,4,18,2.66,SA8_TA2,2.66,0,5,2.41,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA8,10.4,5,4,18,2.66,SA8_TA3,2.44,0,2,3.86,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA8,10.4,5,4,18,2.66,SA8_TA4,1.86,0,2,5.27,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA9,9.62,5,4,11,0.0,SA9_TA1,2.69,0,2,1.15,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA9,9.62,5,4,11,0.0,SA9_TA2,2.39,0,3,2.88,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA9,9.62,5,4,11,0.0,SA9_TA3,1.5,0,2,4.5,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA9,9.62,5,4,11,0.0,SA9_TA4,0.71,0,0,6.94,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA10,8.72,6,3,13,2.25,SA10_TA1,2.32,0,4,0.7,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA10,8.72,6,3,13,2.25,SA10_TA2,2.83,0,3,2.62,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA10,8.72,6,3,13,2.25,SA10_TA3,2.33,0,3,3.91,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA11,7.31,7,3,8,2.22,SA11_TA1,2.18,0,3,1.09,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA11,7.31,7,3,8,2.22,SA11_TA2,1.98,0,2,2.68,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA11,7.31,7,3,8,2.22,SA11_TA3,1.78,0,1,3.37,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA12,7.47,8,2,9,1.86,SA12_TA1,2.33,0,2,1.78,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA12,7.47,8,2,9,1.86,SA12_TA2,1.11,0,0,2.6,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA13,6.98,9,2,9,1.19,SA13_TA1,1.75,0,3,1.51,NV,NV,NV,NV
36_2_1_2_1_DSC01192,13.03,0.68,9,13.0,9.11,1.09,43.0,2.16,0.42,0.0,152,SA13,6.98,9,2,9,1.19,SA13_TA2,1.96,0,1,2.73,NV,NV,NV,NV

36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA1,5.89,1,0,5,0,NV,NV,NV,NV,NV,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA2,7.47,2,3,12,0.61,SA2_TA1,1.83,0,3,1.09,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA2,7.47,2,3,12,0.61,SA2_TA2,1.62,0,2,1.86,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA2,7.47,2,3,12,0.61,SA2_TA3,1.56,0,1,2.85,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA3,7.86,3,2,10,0.83,SA3_TA1,2.49,0,3,1.78,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA3,7.86,3,2,10,0.83,SA3_TA2,2.13,0,2,3.12,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA4,8.34,4,3,11,0.24,SA4_TA1,2.47,0,2,1.99,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA4,8.34,4,3,11,0.24,SA4_TA2,1.34,0,2,3.68,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA4,8.34,4,3,11,0.24,SA4_TA3,1.41,0,2,4.28,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA5,8.56,5,2,10,1.45,SA5_TA1,2.32,0,3,1.49,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA5,8.56,5,2,10,1.45,SA5_TA2,1.56,0,2,3.12,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA6,7.86,6,3,11,1.39,SA6_TA1,1.95,0,3,1.08,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA6,7.86,6,3,11,1.39,SA6_TA2,2.81,0,0,2.36,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA6,7.86,6,3,11,1.39,SA6_TA3,1.85,0,2,3.66,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA7,7.17,7,2,10,1.92,SA7_TA1,2.33,0,4,1.4,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA7,7.17,7,2,10,1.92,SA7_TA2,1.71,0,1,2.47,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA8,6.97,8,2,12,2.12,SA8_TA1,2.31,0,3,1.49,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA8,6.97,8,2,12,2.12,SA8_TA2,2.04,0,3,2.6,NV,NV,NV,NV
36_2_1_2_1_DSC09971,9.97,0.78,9,9.0,7.36,1.25,17.0,1.98,0.61,0.0,93,SA9,6.15,9,0,5,1.41,NV,NV,NV,NV,NV,NV,NV,NV,NV

36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA1,6.76,1,3,7,0,SA1_TA1,2.15,0,2,1.7,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA1,6.76,1,3,7,0,SA1_TA2,1.48,0,2,2.15,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA1,6.76,1,3,7,0,SA1_TA3,0.91,0,1,3.52,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA2,10.59,2,5,19,0.48,SA2_TA1,3.2,0,9,0.6,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA2,10.59,2,5,19,0.48,SA2_TA2,2.42,0,8,1.24,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA2,10.59,2,5,19,0.48,SA2_TA3,2.64,0,3,2.65,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA2,10.59,2,5,19,0.48,SA2_TA4,1.29,0,1,4.09,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA2,10.59,2,5,19,0.48,SA2_TA5,1.5,0,2,5.7,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA3,9.72,3,3,12,2.05,SA3_TA1,2.39,0,3,1.86,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA3,9.72,3,3,12,2.05,SA3_TA2,2.11,0,0,2.87,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA3,9.72,3,3,12,2.05,SA3_TA3,1.54,0,3,4.37,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA4,10.72,4,5,15,0.4,SA4_TA1,4.12,0,5,0.44,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA4,10.72,4,5,15,0.4,SA4_TA2,2.84,0,4,1.95,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA4,10.72,4,5,15,0.4,SA4_TA3,3.36,0,0,3.89,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA4,10.72,4,5,15,0.4,SA4_TA4,2.51,0,2,5.25,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA4,10.72,4,5,15,0.4,SA4_TA5,1.91,0,2,6.58,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA5,2.49,4,0,2,0.0,NV,NV,NV,NV,NV,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA6,7.92,4,3,6,0.0,SA6_TA1,2.19,0,2,1.93,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA6,7.92,4,3,6,0.0,SA6_TA2,0.92,0,1,3.47,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA6,7.92,4,3,6,0.0,SA6_TA3,0.85,0,1,4.64,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA7,8.98,5,3,16,2.39,SA7_TA1,3.07,0,3,1.15,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA7,8.98,5,3,16,2.39,SA7_TA2,2.5,0,3,2.29,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA7,8.98,5,3,16,2.39,SA7_TA3,2.39,0,3,3.91,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA8,10.63,6,4,0,0.62,SA8_TA1,2.38,0,2,1.44,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA8,10.63,6,4,0,0.62,SA8_TA2,3.27,0,2,2.7,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA8,10.63,6,4,0,0.62,SA8_TA3,2.45,0,2,4.43,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA8,10.63,6,4,0,0.62,SA8_TA4,2.01,0,2,5.54,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA9,9.25,7,3,15,2.16,SA9_TA1,2.23,0,0,1.91,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA9,9.25,7,3,15,2.16,SA9_TA2,2.43,0,4,2.91,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA9,9.25,7,3,15,2.16,SA9_TA3,2.32,0,0,4.1,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA10,7.93,8,3,9,2.01,SA10_TA1,3.28,0,3,1.42,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA10,7.93,8,3,9,2.01,SA10_TA2,2.69,0,2,2.79,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA10,7.93,8,3,9,2.01,SA10_TA3,1.7,0,0,4.01,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA11,6.73,9,2,9,1.9,SA11_TA1,3.48,0,5,1.66,NV,NV,NV,NV
36_2_1_2_2_DSC01194,12.01,0.64,9,11.0,8.34,1.2,34.0,2.31,0.42,0.0,147,SA11,6.73,9,2,9,1.9,SA11_TA2,1.89,0,1,2.68,NV,NV,NV,NV

36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA1,7.31,1,0,0,0,NV,NV,NV,NV,NV,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA2,8.44,2,4,0,1.0,SA2_TA1,1.09,0,1,0.89,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA2,8.44,2,4,0,1.0,SA2_TA2,2.09,0,2,2.03,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA2,8.44,2,4,0,1.0,SA2_TA3,1.79,0,1,3.15,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA2,8.44,2,4,0,1.0,SA2_TA4,1.81,0,2,4.38,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA3,7.86,3,2,7,0.24,SA3_TA1,1.86,0,3,3.24,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA3,7.86,3,2,7,0.24,SA3_TA2,0.8,0,1,7.05,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA4,9.37,4,3,16,0.93,SA4_TA1,1.89,0,3,1.09,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA4,9.37,4,3,16,0.93,SA4_TA2,3.01,0,4,2.57,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA4,9.37,4,3,16,0.93,SA4_TA3,2.06,0,3,3.98,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA5,8.62,5,3,12,1.08,SA5_TA1,2.03,0,3,2.01,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA5,8.62,5,3,12,1.08,SA5_TA2,1.9,0,3,3.48,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA5,8.62,5,3,12,1.08,SA5_TA3,1.94,0,2,4.53,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA6,7.88,6,3,11,2.12,SA6_TA1,1.26,0,0,1.19,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA6,7.88,6,3,11,2.12,SA6_TA2,1.99,0,0,2.22,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA6,7.88,6,3,11,2.12,SA6_TA3,1.59,0,2,3.62,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA7,7.03,7,3,11,1.99,SA7_TA1,2.02,0,3,0.97,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA7,7.03,7,3,11,1.99,SA7_TA2,2.22,0,2,2.09,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA7,7.03,7,3,11,1.99,SA7_TA3,1.71,0,2,3.03,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA8,6.35,8,2,6,2.13,SA8_TA1,1.75,0,0,0.98,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA8,6.35,8,2,6,2.13,SA8_TA2,1.44,0,1,1.74,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA9,4.55,9,3,11,2.36,SA9_TA1,2.2,0,3,0.82,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA9,4.55,9,3,11,2.36,SA9_TA2,1.83,0,3,1.19,NV,NV,NV,NV
36_2_1_2_2_DSC09972,11.86,0.7,9,9.0,7.49,1.48,23.0,1.81,0.49,0.0,99,SA9,4.55,9,3,11,2.36,SA9_TA3,1.42,0,2,1.76,NV,NV,NV,NV

36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA1,6.9,1,1,6,0,SA1_TA1,1.7,0,2,1.81,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA2,7.45,2,1,5,0.64,SA2_TA1,1.47,0,0,4.15,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA3,8.46,3,2,9,1.75,SA3_TA1,2.13,0,3,1.93,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA3,8.46,3,2,9,1.75,SA3_TA2,2.12,0,3,3.32,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA4,8.48,3,2,6,0.0,SA4_TA1,1.99,0,3,3.11,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA4,8.48,3,2,6,0.0,SA4_TA2,0.86,0,6,4.4,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA5,9.1,4,3,11,0.27,SA5_TA1,3.67,0,4,1.63,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA5,9.1,4,3,11,0.27,SA5_TA2,2.5,0,2,3.54,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA5,9.1,4,3,11,0.27,SA5_TA3,1.28,0,1,5.35,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA6,9.33,5,4,11,2.31,SA6_TA1,0.74,0,0,1.41,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA6,9.33,5,4,11,2.31,SA6_TA2,2.28,0,3,1.56,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA6,9.33,5,4,11,2.31,SA6_TA3,2.31,0,2,3.05,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA6,9.33,5,4,11,2.31,SA6_TA4,1.86,0,0,4.26,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA7,8.95,6,3,0,0.63,SA7_TA1,1.63,0,2,2.4,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA7,8.95,6,3,0,0.63,SA7_TA2,2.59,0,3,2.61,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA7,8.95,6,3,0,0.63,SA7_TA3,1.45,0,2,4.59,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA8,7.58,7,2,0,2.73,SA8_TA1,2.53,0,3,1.13,NV,NV,NV,NV
36_2_1_2_3_DSC01196,11.71,0.76,9,10.0,8.05,1.3,21.0,1.95,0.99,0.0,100,SA8,7.58,7,2,0,2.73,SA8_TA2,2.17,0,2,2.65,NV,NV,NV,NV
